PERMNO,date,TICKER,COMNAM,RET
26403,8/29/03,DIS,DISNEY WALT CO,-0.064781
26403,9/30/03,DIS,DISNEY WALT CO,-0.016098
26403,10/31/03,DIS,DISNEY WALT CO,0.122459
26403,11/28/03,DIS,DISNEY WALT CO,0.019876
26403,12/31/03,DIS,DISNEY WALT CO,0.019489
26403,1/30/04,DIS,DISNEY WALT CO,0.028718
26403,2/27/04,DIS,DISNEY WALT CO,0.105417
26403,3/31/04,DIS,DISNEY WALT CO,-0.058048
26403,4/30/04,DIS,DISNEY WALT CO,-0.078431
26403,5/28/04,DIS,DISNEY WALT CO,0.019105
26403,6/30/04,DIS,DISNEY WALT CO,0.086067
26403,7/30/04,DIS,DISNEY WALT CO,-0.094155
26403,8/31/04,DIS,DISNEY WALT CO,-0.027718
26403,9/30/04,DIS,DISNEY WALT CO,0.004454
26403,10/29/04,DIS,DISNEY WALT CO,0.118404
26403,11/30/04,DIS,DISNEY WALT CO,0.065821
26403,12/31/04,DIS,DISNEY WALT CO,0.043155
26403,1/31/05,DIS,DISNEY WALT CO,0.029856
26403,2/28/05,DIS,DISNEY WALT CO,-0.024101
26403,3/31/05,DIS,DISNEY WALT CO,0.028275
26403,4/29/05,DIS,DISNEY WALT CO,-0.0811
26403,5/31/05,DIS,DISNEY WALT CO,0.039394
26403,6/30/05,DIS,DISNEY WALT CO,-0.082362
26403,7/29/05,DIS,DISNEY WALT CO,0.018268
26403,8/31/05,DIS,DISNEY WALT CO,-0.017551
26403,9/30/05,DIS,DISNEY WALT CO,-0.04208
26403,10/31/05,DIS,DISNEY WALT CO,0.009946
26403,11/30/05,DIS,DISNEY WALT CO,0.022979
26403,12/30/05,DIS,DISNEY WALT CO,-0.027678
26403,1/31/06,DIS,DISNEY WALT CO,0.055903
26403,2/28/06,DIS,DISNEY WALT CO,0.105887
26403,3/31/06,DIS,DISNEY WALT CO,-0.003573
26403,4/28/06,DIS,DISNEY WALT CO,0.00251
26403,5/31/06,DIS,DISNEY WALT CO,0.090844
26403,6/30/06,DIS,DISNEY WALT CO,-0.016393
26403,7/31/06,DIS,DISNEY WALT CO,-0.010333
26403,8/31/06,DIS,DISNEY WALT CO,-0.001347
26403,9/29/06,DIS,DISNEY WALT CO,0.042496
26403,10/31/06,DIS,DISNEY WALT CO,0.017794
26403,11/30/06,DIS,DISNEY WALT CO,0.05054
26403,12/29/06,DIS,DISNEY WALT CO,0.046294
26403,1/31/07,DIS,DISNEY WALT CO,0.026262
26403,2/28/07,DIS,DISNEY WALT CO,-0.026159
26403,3/30/07,DIS,DISNEY WALT CO,0.005255
26403,4/30/07,DIS,DISNEY WALT CO,0.015974
26403,5/31/07,DIS,DISNEY WALT CO,0.01315
26403,6/29/07,DIS,DISNEY WALT CO,-0.023082
26403,7/31/07,DIS,DISNEY WALT CO,-0.033392
26403,8/31/07,DIS,DISNEY WALT CO,0.018182
26403,9/28/07,DIS,DISNEY WALT CO,0.023512
26403,10/31/07,DIS,DISNEY WALT CO,0.006979
26403,11/30/07,DIS,DISNEY WALT CO,-0.042737
26403,12/31/07,DIS,DISNEY WALT CO,-0.015686
26403,1/31/08,DIS,DISNEY WALT CO,-0.075589
26403,2/29/08,DIS,DISNEY WALT CO,0.086126
26403,3/31/08,DIS,DISNEY WALT CO,-0.03178
26403,4/30/08,DIS,DISNEY WALT CO,0.033461
26403,5/30/08,DIS,DISNEY WALT CO,0.036078
26403,6/30/08,DIS,DISNEY WALT CO,-0.071429
26403,7/31/08,DIS,DISNEY WALT CO,-0.027244
26403,8/29/08,DIS,DISNEY WALT CO,0.065898
26403,9/30/08,DIS,DISNEY WALT CO,-0.051314
26403,10/31/08,DIS,DISNEY WALT CO,-0.155751
26403,11/28/08,DIS,DISNEY WALT CO,-0.130837
26403,12/31/08,DIS,DISNEY WALT CO,0.023091
26403,1/30/09,DIS,DISNEY WALT CO,-0.088585
26403,2/27/09,DIS,DISNEY WALT CO,-0.189072
26403,3/31/09,DIS,DISNEY WALT CO,0.082886
26403,4/30/09,DIS,DISNEY WALT CO,0.205947
26403,5/29/09,DIS,DISNEY WALT CO,0.105936
26403,6/30/09,DIS,DISNEY WALT CO,-0.036746
26403,7/31/09,DIS,DISNEY WALT CO,0.076725
26403,8/31/09,DIS,DISNEY WALT CO,0.036624
26403,9/30/09,DIS,DISNEY WALT CO,0.054531
26403,10/30/09,DIS,DISNEY WALT CO,-0.003277
26403,11/30/09,DIS,DISNEY WALT CO,0.104129
26403,12/31/09,DIS,DISNEY WALT CO,0.078756
26403,1/29/10,DIS,DISNEY WALT CO,-0.083721
26403,2/26/10,DIS,DISNEY WALT CO,0.057191
26403,3/31/10,DIS,DISNEY WALT CO,0.117478
26403,4/30/10,DIS,DISNEY WALT CO,0.055285
26403,5/28/10,DIS,DISNEY WALT CO,-0.092834
26403,6/30/10,DIS,DISNEY WALT CO,-0.057451
26403,7/30/10,DIS,DISNEY WALT CO,0.069524
26403,8/31/10,DIS,DISNEY WALT CO,-0.034135
26403,9/30/10,DIS,DISNEY WALT CO,0.01721
26403,10/29/10,DIS,DISNEY WALT CO,0.09139
26403,11/30/10,DIS,DISNEY WALT CO,0.010657
26403,12/31/10,DIS,DISNEY WALT CO,0.038346
26403,1/31/11,DIS,DISNEY WALT CO,0.036257
26403,2/28/11,DIS,DISNEY WALT CO,0.125289
26403,3/31/11,DIS,DISNEY WALT CO,-0.014861
26403,4/29/11,DIS,DISNEY WALT CO,0.000232
26403,5/31/11,DIS,DISNEY WALT CO,-0.034107
26403,6/30/11,DIS,DISNEY WALT CO,-0.062215
26403,7/29/11,DIS,DISNEY WALT CO,-0.010758
26403,8/31/11,DIS,DISNEY WALT CO,-0.118073
26403,9/30/11,DIS,DISNEY WALT CO,-0.114504
26403,10/31/11,DIS,DISNEY WALT CO,0.156499
26403,11/30/11,DIS,DISNEY WALT CO,0.02781
26403,12/30/11,DIS,DISNEY WALT CO,0.062762
26403,1/31/12,DIS,DISNEY WALT CO,0.037333
26403,2/29/12,DIS,DISNEY WALT CO,0.079434
26403,3/30/12,DIS,DISNEY WALT CO,0.042629
26403,4/30/12,DIS,DISNEY WALT CO,-0.015304
26403,5/31/12,DIS,DISNEY WALT CO,0.060311
26403,6/29/12,DIS,DISNEY WALT CO,0.061037
26403,7/31/12,DIS,DISNEY WALT CO,0.013196
26403,8/31/12,DIS,DISNEY WALT CO,0.006716
26403,9/28/12,DIS,DISNEY WALT CO,0.056802
26403,10/31/12,DIS,DISNEY WALT CO,-0.060444
26403,11/30/12,DIS,DISNEY WALT CO,0.010994
26403,12/31/12,DIS,DISNEY WALT CO,0.017721
26403,1/31/13,DIS,DISNEY WALT CO,0.082145
26403,2/28/13,DIS,DISNEY WALT CO,0.013177
26403,3/28/13,DIS,DISNEY WALT CO,0.040484
26403,4/30/13,DIS,DISNEY WALT CO,0.106338
26403,5/31/13,DIS,DISNEY WALT CO,0.003819
26403,6/28/13,DIS,DISNEY WALT CO,0.00111
26403,7/31/13,DIS,DISNEY WALT CO,0.023753
26403,8/30/13,DIS,DISNEY WALT CO,-0.059087
26403,9/30/13,DIS,DISNEY WALT CO,0.060168
26403,10/31/13,DIS,DISNEY WALT CO,0.063576
26403,11/29/13,DIS,DISNEY WALT CO,0.02843
26403,12/31/13,DIS,DISNEY WALT CO,0.095265
26403,1/31/14,DIS,DISNEY WALT CO,-0.049607
26403,2/28/14,DIS,DISNEY WALT CO,0.112932
26403,3/31/14,DIS,DISNEY WALT CO,-0.009157
26403,4/30/14,DIS,DISNEY WALT CO,-0.009117
26403,5/30/14,DIS,DISNEY WALT CO,0.058861
26403,6/30/14,DIS,DISNEY WALT CO,0.020593
26403,7/31/14,DIS,DISNEY WALT CO,0.001633
26403,8/29/14,DIS,DISNEY WALT CO,0.046577
26403,9/30/14,DIS,DISNEY WALT CO,-0.009457
26403,10/31/14,DIS,DISNEY WALT CO,0.026396
26403,11/28/14,DIS,DISNEY WALT CO,0.012366
26403,12/31/14,DIS,DISNEY WALT CO,0.030591
26403,1/30/15,DIS,DISNEY WALT CO,-0.034292
26403,2/27/15,DIS,DISNEY WALT CO,0.144239
26403,3/31/15,DIS,DISNEY WALT CO,0.007782
26403,4/30/15,DIS,DISNEY WALT CO,0.036514
26403,5/29/15,DIS,DISNEY WALT CO,0.015177
26403,6/30/15,DIS,DISNEY WALT CO,0.034158
26403,7/31/15,DIS,DISNEY WALT CO,0.057123
26403,8/31/15,DIS,DISNEY WALT CO,-0.151
26403,9/30/15,DIS,DISNEY WALT CO,0.003141
26403,10/30/15,DIS,DISNEY WALT CO,0.112916
26403,11/30/15,DIS,DISNEY WALT CO,-0.002374
26403,12/31/15,DIS,DISNEY WALT CO,-0.067683
26403,1/29/16,DIS,DISNEY WALT CO,-0.088123
26403,2/29/16,DIS,DISNEY WALT CO,-0.003131
26403,3/31/16,DIS,DISNEY WALT CO,0.039678
26403,4/29/16,DIS,DISNEY WALT CO,0.039774
26403,5/31/16,DIS,DISNEY WALT CO,-0.039125
26403,6/30/16,DIS,DISNEY WALT CO,-0.01411
26403,7/29/16,DIS,DISNEY WALT CO,-0.011859
26403,8/31/16,DIS,DISNEY WALT CO,-0.015529
26403,9/30/16,DIS,DISNEY WALT CO,-0.016938
26403,10/31/16,DIS,DISNEY WALT CO,-0.001831
26403,11/30/16,DIS,DISNEY WALT CO,0.069371
26403,12/30/16,DIS,DISNEY WALT CO,0.059322
26403,1/31/17,DIS,DISNEY WALT CO,0.061696
26403,2/28/17,DIS,DISNEY WALT CO,-0.005061
26403,3/31/17,DIS,DISNEY WALT CO,0.029976
26403,4/28/17,DIS,DISNEY WALT CO,0.01949
26403,5/31/17,DIS,DISNEY WALT CO,-0.066263
26403,6/30/17,DIS,DISNEY WALT CO,-0.015657
26403,7/31/17,DIS,DISNEY WALT CO,0.041976
26403,8/31/17,DIS,DISNEY WALT CO,-0.079414
26403,9/29/17,DIS,DISNEY WALT CO,-0.025988
26403,10/31/17,DIS,DISNEY WALT CO,-0.00771
26403,11/30/17,DIS,DISNEY WALT CO,0.07167
26403,12/29/17,DIS,DISNEY WALT CO,0.033677
26403,1/31/18,DIS,DISNEY WALT CO,0.01079
26403,2/28/18,DIS,DISNEY WALT CO,-0.050704
26403,3/29/18,DIS,DISNEY WALT CO,-0.026367
26403,4/30/18,DIS,DISNEY WALT CO,-0.001095
26403,5/31/18,DIS,DISNEY WALT CO,-0.008572
26403,6/29/18,DIS,DISNEY WALT CO,0.053684
26403,7/31/18,DIS,DISNEY WALT CO,0.091499
26403,8/31/18,DIS,DISNEY WALT CO,-0.013561
26403,9/28/18,DIS,DISNEY WALT CO,0.043921
26403,10/31/18,DIS,DISNEY WALT CO,-0.018043
26403,11/30/18,DIS,DISNEY WALT CO,0.005748
26403,12/31/18,DIS,DISNEY WALT CO,-0.042947
26403,1/31/19,DIS,DISNEY WALT CO,0.017054
26403,2/28/19,DIS,DISNEY WALT CO,0.011836
26403,3/29/19,DIS,DISNEY WALT CO,-0.01604
26403,4/30/19,DIS,DISNEY WALT CO,0.233631
26403,5/31/19,DIS,DISNEY WALT CO,-0.035993
26403,6/28/19,DIS,DISNEY WALT CO,0.057558
26403,7/31/19,DIS,DISNEY WALT CO,0.030435
26403,8/30/19,DIS,DISNEY WALT CO,-0.040207
26403,9/30/19,DIS,DISNEY WALT CO,-0.050561
26403,10/31/19,DIS,DISNEY WALT CO,-0.003069
26403,11/29/19,DIS,DISNEY WALT CO,0.166718
26403,12/31/19,DIS,DISNEY WALT CO,-0.040045
26403,1/31/20,DIS,DISNEY WALT CO,-0.043698
26403,2/28/20,DIS,DISNEY WALT CO,-0.149375
26403,3/31/20,DIS,DISNEY WALT CO,-0.178921
26403,4/30/20,DIS,DISNEY WALT CO,0.119565
26403,5/29/20,DIS,DISNEY WALT CO,0.084605
26403,6/30/20,DIS,DISNEY WALT CO,-0.049361
26403,7/31/20,DIS,DISNEY WALT CO,0.048695
26403,8/31/20,DIS,DISNEY WALT CO,0.127672
26403,9/30/20,DIS,DISNEY WALT CO,-0.059073
26403,10/30/20,DIS,DISNEY WALT CO,-0.022808
26403,11/30/20,DIS,DISNEY WALT CO,0.220701
26403,12/31/20,DIS,DISNEY WALT CO,0.224106
26403,1/29/21,DIS,DISNEY WALT CO,-0.071807
26403,2/26/21,DIS,DISNEY WALT CO,0.124101
26403,3/31/21,DIS,DISNEY WALT CO,-0.02391
26403,4/30/21,DIS,DISNEY WALT CO,0.008129
26403,5/28/21,DIS,DISNEY WALT CO,-0.039619
26403,6/30/21,DIS,DISNEY WALT CO,-0.016121
26403,7/30/21,DIS,DISNEY WALT CO,0.001422
26403,8/31/21,DIS,DISNEY WALT CO,0.029997
26403,9/30/21,DIS,DISNEY WALT CO,-0.066906
26403,10/29/21,DIS,DISNEY WALT CO,-0.000591
26403,11/30/21,DIS,DISNEY WALT CO,-0.142959
26403,12/31/21,DIS,DISNEY WALT CO,0.068944
26403,1/31/22,DIS,DISNEY WALT CO,-0.076958
26403,2/28/22,DIS,DISNEY WALT CO,0.0384
26403,3/31/22,DIS,DISNEY WALT CO,-0.076115
26403,4/29/22,DIS,DISNEY WALT CO,-0.186133
26403,5/31/22,DIS,DISNEY WALT CO,-0.01066
26403,6/30/22,DIS,DISNEY WALT CO,-0.145237
26403,7/29/22,DIS,DISNEY WALT CO,0.123941
26403,8/31/22,DIS,DISNEY WALT CO,0.056362
26403,9/30/22,DIS,DISNEY WALT CO,-0.158369
26403,10/31/22,DIS,DISNEY WALT CO,0.129439
26403,11/30/22,DIS,DISNEY WALT CO,-0.081378
26403,12/30/22,DIS,DISNEY WALT CO,-0.112292
26403,1/31/23,DIS,DISNEY WALT CO,0.248734
26403,2/28/23,DIS,DISNEY WALT CO,-0.081851
26403,3/31/23,DIS,DISNEY WALT CO,0.00522
26403,4/28/23,DIS,DISNEY WALT CO,0.023669
26403,5/31/23,DIS,DISNEY WALT CO,-0.141854
26403,6/30/23,DIS,DISNEY WALT CO,0.015007
26403,7/31/23,DIS,DISNEY WALT CO,-0.004368
26403,8/31/23,DIS,DISNEY WALT CO,-0.058612
26403,9/29/23,DIS,DISNEY WALT CO,-0.031429
26403,10/31/23,DIS,DISNEY WALT CO,0.006662
26403,11/30/23,DIS,DISNEY WALT CO,0.136046
26403,12/29/23,DIS,DISNEY WALT CO,-0.022656
26403,1/31/24,DIS,DISNEY WALT CO,0.063794
26403,2/29/24,DIS,DISNEY WALT CO,0.161687
26403,3/28/24,DIS,DISNEY WALT CO,0.096612
26403,4/30/24,DIS,DISNEY WALT CO,-0.092024
26403,5/31/24,DIS,DISNEY WALT CO,-0.064716
26403,6/28/24,DIS,DISNEY WALT CO,-0.044462
26403,7/31/24,DIS,DISNEY WALT CO,-0.051868
26403,8/30/24,DIS,DISNEY WALT CO,-0.035329
26403,9/30/24,DIS,DISNEY WALT CO,0.064284
26403,10/31/24,DIS,DISNEY WALT CO,0.000104
26403,11/29/24,DIS,DISNEY WALT CO,0.221102
26403,12/31/24,DIS,DISNEY WALT CO,-0.047842
43449,1/31/90,MCD,MCDONALDS CORP,-0.054348
43449,2/28/90,MCD,MCDONALDS CORP,-0.032107
43449,3/30/90,MCD,MCDONALDS CORP,0.007937
43449,4/30/90,MCD,MCDONALDS CORP,-0.047244
43449,5/31/90,MCD,MCDONALDS CORP,0.147438
43449,6/29/90,MCD,MCDONALDS CORP,0.025271
43449,7/31/90,MCD,MCDONALDS CORP,-0.116197
43449,8/31/90,MCD,MCDONALDS CORP,-0.108845
43449,9/28/90,MCD,MCDONALDS CORP,-0.067265
43449,10/31/90,MCD,MCDONALDS CORP,-0.028846
43449,11/30/90,MCD,MCDONALDS CORP,0.117228
43449,12/31/90,MCD,MCDONALDS CORP,0.035556
43449,1/31/91,MCD,MCDONALDS CORP,-0.021459
43449,2/28/91,MCD,MCDONALDS CORP,0.109649
43449,3/28/91,MCD,MCDONALDS CORP,0.101502
43449,4/30/91,MCD,MCDONALDS CORP,-0.035971
43449,5/31/91,MCD,MCDONALDS CORP,0.047537
43449,6/28/91,MCD,MCDONALDS CORP,-0.060714
43449,7/31/91,MCD,MCDONALDS CORP,-0.003802
43449,8/30/91,MCD,MCDONALDS CORP,-0.000992
43449,9/30/91,MCD,MCDONALDS CORP,0.072797
43449,10/31/91,MCD,MCDONALDS CORP,-0.007143
43449,11/29/91,MCD,MCDONALDS CORP,-0.029712
43449,12/31/91,MCD,MCDONALDS CORP,0.130112
43449,1/31/92,MCD,MCDONALDS CORP,0.144737
43449,2/28/92,MCD,MCDONALDS CORP,-0.066839
43449,3/31/92,MCD,MCDONALDS CORP,-0.015432
43449,4/30/92,MCD,MCDONALDS CORP,0.112853
43449,5/29/92,MCD,MCDONALDS CORP,0.058592
43449,6/30/92,MCD,MCDONALDS CORP,-0.018667
43449,7/31/92,MCD,MCDONALDS CORP,-0.046196
43449,8/31/92,MCD,MCDONALDS CORP,-0.02906
43449,9/30/92,MCD,MCDONALDS CORP,0.044118
43449,10/30/92,MCD,MCDONALDS CORP,0.033803
43449,11/30/92,MCD,MCDONALDS CORP,0.0703
43449,12/31/92,MCD,MCDONALDS CORP,-0.005102
43449,1/29/93,MCD,MCDONALDS CORP,-0.002564
43449,2/26/93,MCD,MCDONALDS CORP,0.043188
43449,3/31/93,MCD,MCDONALDS CORP,0.044444
43449,4/30/93,MCD,MCDONALDS CORP,-0.089835
43449,5/28/93,MCD,MCDONALDS CORP,0.033766
43449,6/30/93,MCD,MCDONALDS CORP,-0.010402
43449,7/30/93,MCD,MCDONALDS CORP,0.048346
43449,8/31/93,MCD,MCDONALDS CORP,0.045777
43449,9/30/93,MCD,MCDONALDS CORP,-0.034884
43449,10/29/93,MCD,MCDONALDS CORP,0.110843
43449,11/30/93,MCD,MCDONALDS CORP,0.019219
43449,12/31/93,MCD,MCDONALDS CORP,-0.027719
43449,1/31/94,MCD,MCDONALDS CORP,0.065789
43449,2/28/94,MCD,MCDONALDS CORP,-0.000288
43449,3/31/94,MCD,MCDONALDS CORP,-0.061856
43449,4/29/94,MCD,MCDONALDS CORP,0.054945
43449,5/31/94,MCD,MCDONALDS CORP,0.033333
43449,6/30/94,MCD,MCDONALDS CORP,-0.066613
43449,7/29/94,MCD,MCDONALDS CORP,-0.060606
43449,8/31/94,MCD,MCDONALDS CORP,0.043687
43449,9/30/94,MCD,MCDONALDS CORP,-0.066372
43449,10/31/94,MCD,MCDONALDS CORP,0.094787
43449,11/30/94,MCD,MCDONALDS CORP,-0.015238
43449,12/30/94,MCD,MCDONALDS CORP,0.030837
43449,1/31/95,MCD,MCDONALDS CORP,0.115385
43449,2/28/95,MCD,MCDONALDS CORP,0.020996
43449,3/31/95,MCD,MCDONALDS CORP,0.026316
43449,4/28/95,MCD,MCDONALDS CORP,0.025641
43449,5/31/95,MCD,MCDONALDS CORP,0.084071
43449,6/30/95,MCD,MCDONALDS CORP,0.033003
43449,7/31/95,MCD,MCDONALDS CORP,-0.01278
43449,8/31/95,MCD,MCDONALDS CORP,-0.053269
43449,9/29/95,MCD,MCDONALDS CORP,0.047945
43449,10/31/95,MCD,MCDONALDS CORP,0.071895
43449,11/30/95,MCD,MCDONALDS CORP,0.090061
43449,12/29/95,MCD,MCDONALDS CORP,0.011204
43449,1/31/96,MCD,MCDONALDS CORP,0.113573
43449,2/29/96,MCD,MCDONALDS CORP,-0.003632
43449,3/29/96,MCD,MCDONALDS CORP,-0.04
43449,4/30/96,MCD,MCDONALDS CORP,-0.002604
43449,5/31/96,MCD,MCDONALDS CORP,0.006789
43449,6/28/96,MCD,MCDONALDS CORP,-0.028571
43449,7/31/96,MCD,MCDONALDS CORP,-0.008021
43449,8/30/96,MCD,MCDONALDS CORP,0.001617
43449,9/30/96,MCD,MCDONALDS CORP,0.021563
43449,10/31/96,MCD,MCDONALDS CORP,-0.060686
43449,11/29/96,MCD,MCDONALDS CORP,0.052247
43449,12/31/96,MCD,MCDONALDS CORP,-0.029412
43449,1/31/97,MCD,MCDONALDS CORP,0.002755
43449,2/28/97,MCD,MCDONALDS CORP,-0.047802
43449,3/31/97,MCD,MCDONALDS CORP,0.092486
43449,4/30/97,MCD,MCDONALDS CORP,0.132275
43449,5/30/97,MCD,MCDONALDS CORP,-0.059206
43449,6/30/97,MCD,MCDONALDS CORP,-0.038557
43449,7/31/97,MCD,MCDONALDS CORP,0.112549
43449,8/29/97,MCD,MCDONALDS CORP,-0.118233
43449,9/30/97,MCD,MCDONALDS CORP,0.006605
43449,10/31/97,MCD,MCDONALDS CORP,-0.059055
43449,11/28/97,MCD,MCDONALDS CORP,0.084128
43449,12/31/97,MCD,MCDONALDS CORP,-0.015464
43449,1/30/98,MCD,MCDONALDS CORP,-0.013089
43449,2/27/98,MCD,MCDONALDS CORP,0.159576
43449,3/31/98,MCD,MCDONALDS CORP,0.099656
43449,4/30/98,MCD,MCDONALDS CORP,0.03125
43449,5/29/98,MCD,MCDONALDS CORP,0.062061
43449,6/30/98,MCD,MCDONALDS CORP,0.051429
43449,7/31/98,MCD,MCDONALDS CORP,-0.031703
43449,8/31/98,MCD,MCDONALDS CORP,-0.154874
43449,9/30/98,MCD,MCDONALDS CORP,0.058758
43449,10/30/98,MCD,MCDONALDS CORP,0.12356
43449,11/30/98,MCD,MCDONALDS CORP,0.046076
43449,12/31/98,MCD,MCDONALDS CORP,0.096343
43449,1/29/99,MCD,MCDONALDS CORP,0.026037
43449,2/26/99,MCD,MCDONALDS CORP,0.078509
43449,3/31/99,MCD,MCDONALDS CORP,0.067324
43449,4/30/99,MCD,MCDONALDS CORP,-0.064828
43449,5/28/99,MCD,MCDONALDS CORP,-0.090295
43449,6/30/99,MCD,MCDONALDS CORP,0.068182
43449,7/30/99,MCD,MCDONALDS CORP,0.013678
43449,8/31/99,MCD,MCDONALDS CORP,-0.006327
43449,9/30/99,MCD,MCDONALDS CORP,0.045317
43449,10/29/99,MCD,MCDONALDS CORP,-0.046243
43449,11/30/99,MCD,MCDONALDS CORP,0.095127
43449,12/31/99,MCD,MCDONALDS CORP,-0.106648
43449,1/31/00,MCD,MCDONALDS CORP,-0.072868
43449,2/29/00,MCD,MCDONALDS CORP,-0.153846
43449,3/31/00,MCD,MCDONALDS CORP,0.181818
43449,4/28/00,MCD,MCDONALDS CORP,0.018395
43449,5/31/00,MCD,MCDONALDS CORP,-0.059113
43449,6/30/00,MCD,MCDONALDS CORP,-0.080279
43449,7/31/00,MCD,MCDONALDS CORP,-0.043643
43449,8/31/00,MCD,MCDONALDS CORP,-0.051587
43449,9/29/00,MCD,MCDONALDS CORP,0.01046
43449,10/31/00,MCD,MCDONALDS CORP,0.026915
43449,11/30/00,MCD,MCDONALDS CORP,0.035161
43449,12/29/00,MCD,MCDONALDS CORP,0.066667
43449,1/31/01,MCD,MCDONALDS CORP,-0.136765
43449,2/28/01,MCD,MCDONALDS CORP,0.001704
43449,3/30/01,MCD,MCDONALDS CORP,-0.096939
43449,4/30/01,MCD,MCDONALDS CORP,0.035782
43449,5/31/01,MCD,MCDONALDS CORP,0.101091
43449,6/29/01,MCD,MCDONALDS CORP,-0.106341
43449,7/31/01,MCD,MCDONALDS CORP,0.076866
43449,8/31/01,MCD,MCDONALDS CORP,0.030542
43449,9/28/01,MCD,MCDONALDS CORP,-0.096237
43449,10/31/01,MCD,MCDONALDS CORP,-0.039425
43449,11/30/01,MCD,MCDONALDS CORP,0.038166
43449,12/31/01,MCD,MCDONALDS CORP,-0.013785
43449,1/31/02,MCD,MCDONALDS CORP,0.026823
43449,2/28/02,MCD,MCDONALDS CORP,-0.039735
43449,3/28/02,MCD,MCDONALDS CORP,0.063218
43449,4/30/02,MCD,MCDONALDS CORP,0.023423
43449,5/31/02,MCD,MCDONALDS CORP,0.054225
43449,6/28/02,MCD,MCDONALDS CORP,-0.049766
43449,7/31/02,MCD,MCDONALDS CORP,-0.130053
43449,8/30/02,MCD,MCDONALDS CORP,-0.04
43449,9/30/02,MCD,MCDONALDS CORP,-0.256734
43449,10/31/02,MCD,MCDONALDS CORP,0.025481
43449,11/29/02,MCD,MCDONALDS CORP,0.034511
43449,12/31/02,MCD,MCDONALDS CORP,-0.130811
43449,1/31/03,MCD,MCDONALDS CORP,-0.114428
43449,2/28/03,MCD,MCDONALDS CORP,-0.044242
43449,3/31/03,MCD,MCDONALDS CORP,0.062454
43449,4/30/03,MCD,MCDONALDS CORP,0.182573
43449,5/30/03,MCD,MCDONALDS CORP,0.095322
43449,6/30/03,MCD,MCDONALDS CORP,0.17779
43449,7/31/03,MCD,MCDONALDS CORP,0.043064
43449,8/29/03,MCD,MCDONALDS CORP,-0.025641
43449,9/30/03,MCD,MCDONALDS CORP,0.049955
43449,10/31/03,MCD,MCDONALDS CORP,0.062022
43449,11/28/03,MCD,MCDONALDS CORP,0.0412
43449,12/31/03,MCD,MCDONALDS CORP,-0.031213
43449,1/30/04,MCD,MCDONALDS CORP,0.036649
43449,2/27/04,MCD,MCDONALDS CORP,0.099456
43449,3/31/04,MCD,MCDONALDS CORP,0.009541
43449,4/30/04,MCD,MCDONALDS CORP,-0.046902
43449,5/28/04,MCD,MCDONALDS CORP,-0.030481
43449,6/30/04,MCD,MCDONALDS CORP,-0.015152
43449,7/30/04,MCD,MCDONALDS CORP,0.057692
43449,8/31/04,MCD,MCDONALDS CORP,-0.017455
43449,9/30/04,MCD,MCDONALDS CORP,0.03738
43449,10/29/04,MCD,MCDONALDS CORP,0.039957
43449,11/30/04,MCD,MCDONALDS CORP,0.073413
43449,12/31/04,MCD,MCDONALDS CORP,0.042941
43449,1/31/05,MCD,MCDONALDS CORP,0.010293
43449,2/28/05,MCD,MCDONALDS CORP,0.021303
43449,3/31/05,MCD,MCDONALDS CORP,-0.058646
43449,4/29/05,MCD,MCDONALDS CORP,-0.058767
43449,5/31/05,MCD,MCDONALDS CORP,0.055612
43449,6/30/05,MCD,MCDONALDS CORP,-0.103103
43449,7/29/05,MCD,MCDONALDS CORP,0.123243
43449,8/31/05,MCD,MCDONALDS CORP,0.041065
43449,9/30/05,MCD,MCDONALDS CORP,0.032049
43449,10/31/05,MCD,MCDONALDS CORP,-0.056435
43449,11/30/05,MCD,MCDONALDS CORP,0.092405
43449,12/30/05,MCD,MCDONALDS CORP,-0.00384
43449,1/31/06,MCD,MCDONALDS CORP,0.038256
43449,2/28/06,MCD,MCDONALDS CORP,-0.002856
43449,3/31/06,MCD,MCDONALDS CORP,-0.015755
43449,4/28/06,MCD,MCDONALDS CORP,0.006112
43449,5/31/06,MCD,MCDONALDS CORP,-0.040498
43449,6/30/06,MCD,MCDONALDS CORP,0.012964
43449,7/31/06,MCD,MCDONALDS CORP,0.053274
43449,8/31/06,MCD,MCDONALDS CORP,0.014411
43449,9/29/06,MCD,MCDONALDS CORP,0.089694
43449,10/31/06,MCD,MCDONALDS CORP,0.07475
43449,11/30/06,MCD,MCDONALDS CORP,0.025048
43449,12/29/06,MCD,MCDONALDS CORP,0.056231
43449,1/31/07,MCD,MCDONALDS CORP,0.000451
43449,2/28/07,MCD,MCDONALDS CORP,-0.014882
43449,3/30/07,MCD,MCDONALDS CORP,0.031128
43449,4/30/07,MCD,MCDONALDS CORP,0.071698
43449,5/31/07,MCD,MCDONALDS CORP,0.047017
43449,6/29/07,MCD,MCDONALDS CORP,0.004154
43449,7/31/07,MCD,MCDONALDS CORP,-0.056935
43449,8/31/07,MCD,MCDONALDS CORP,0.028828
43449,9/28/07,MCD,MCDONALDS CORP,0.10599
43449,10/31/07,MCD,MCDONALDS CORP,0.096932
43449,11/30/07,MCD,MCDONALDS CORP,0.003684
43449,12/31/07,MCD,MCDONALDS CORP,0.007525
43449,1/31/08,MCD,MCDONALDS CORP,-0.090477
43449,2/29/08,MCD,MCDONALDS CORP,0.016891
